file_A;onset_A;offset_A;#item_A;phone_A;file_B;onset_B;offset_B;#item_B;phone_B;speaker;question;d(A, B)
geo020s08a0148v01;0.775695;0.94863;#i210;t>e;geo020s08a0106v01;0.743085;0.973033;#i149;te;she;q;0.159439656506
geo020s08a0175v01;0.595767;0.81149;#i240;t>e;geo020s08a0106v01;0.743085;0.973033;#i149;te;she;q;0.172853457007
geo020s08a0184v01;0.707643;0.878858;#i249;t>e;geo020s08a0106v01;0.743085;0.973033;#i149;te;she;q;0.172320996897
geo020s08a0239v01;0.898617;1.175933;#i320;te;geo020s08a0106v01;0.743085;0.973033;#i149;te;she;q;0.0871242608724
geo020s08a0006v01;0.956625;1.142602;#i2;t>e;geo020s08a0139v01;0.831256;1.062159;#i197;t>e;she;q;0.0965266083197
geo020s08a0013v01;0.553685;0.729623;#i16;t>e;geo020s08a0139v01;0.831256;1.062159;#i197;t>e;she;q;0.113901913575
geo020s08a0042v01;0.883081;1.10189;#i50;t>e;geo020s08a0139v01;0.831256;1.062159;#i197;t>e;she;q;0.127381857561
geo020s08a0048v01;0.839165;1.065137;#i55;t>e;geo020s08a0139v01;0.831256;1.062159;#i197;t>e;she;q;0.111123878224
geo020s08a0106v01;0.743085;0.973033;#i149;te;geo020s08a0139v01;0.831256;1.062159;#i197;t>e;she;q;0.173663353299
geo020s08a0148v01;0.775695;0.94863;#i210;t>e;geo020s08a0139v01;0.831256;1.062159;#i197;t>e;she;q;0.114220167685
geo020s08a0175v01;0.595767;0.81149;#i240;t>e;geo020s08a0139v01;0.831256;1.062159;#i197;t>e;she;q;0.141563384478
geo020s08a0184v01;0.707643;0.878858;#i249;t>e;geo020s08a0139v01;0.831256;1.062159;#i197;t>e;she;q;0.110867500264
geo020s08a0239v01;0.898617;1.175933;#i320;te;geo020s08a0139v01;0.831256;1.062159;#i197;t>e;she;q;0.169560217217
geo020s08a0006v01;0.956625;1.142602;#i2;t>e;geo020s08a0148v01;0.775695;0.94863;#i210;t>e;she;q;0.118198461616
geo020s08a0013v01;0.553685;0.729623;#i16;t>e;geo020s08a0148v01;0.775695;0.94863;#i210;t>e;she;q;0.132038255178
geo020s08a0042v01;0.883081;1.10189;#i50;t>e;geo020s08a0148v01;0.775695;0.94863;#i210;t>e;she;q;0.152597124781
geo020s08a0048v01;0.839165;1.065137;#i55;t>e;geo020s08a0148v01;0.775695;0.94863;#i210;t>e;she;q;0.109824380414
geo020s08a0106v01;0.743085;0.973033;#i149;te;geo020s08a0148v01;0.775695;0.94863;#i210;t>e;she;q;0.159439656506
geo020s08a0139v01;0.831256;1.062159;#i197;t>e;geo020s08a0148v01;0.775695;0.94863;#i210;t>e;she;q;0.114220167685
geo020s08a0175v01;0.595767;0.81149;#i240;t>e;geo020s08a0148v01;0.775695;0.94863;#i210;t>e;she;q;0.133746801415
geo020s08a0184v01;0.707643;0.878858;#i249;t>e;geo020s08a0148v01;0.775695;0.94863;#i210;t>e;she;q;0.127463877757
geo020s08a0239v01;0.898617;1.175933;#i320;te;geo020s08a0148v01;0.775695;0.94863;#i210;t>e;she;q;0.140359186404
geo020s08a0006v01;0.956625;1.142602;#i2;t>e;geo020s08a0175v01;0.595767;0.81149;#i240;t>e;she;q;0.129649331792
geo020s08a0013v01;0.553685;0.729623;#i16;t>e;geo020s08a0175v01;0.595767;0.81149;#i240;t>e;she;q;0.126269590964
geo020s08a0042v01;0.883081;1.10189;#i50;t>e;geo020s08a0175v01;0.595767;0.81149;#i240;t>e;she;q;0.1362787224
geo020s08a0048v01;0.839165;1.065137;#i55;t>e;geo020s08a0175v01;0.595767;0.81149;#i240;t>e;she;q;0.121777835565
geo020s08a0106v01;0.743085;0.973033;#i149;te;geo020s08a0175v01;0.595767;0.81149;#i240;t>e;she;q;0.172853457007
geo020s08a0139v01;0.831256;1.062159;#i197;t>e;geo020s08a0175v01;0.595767;0.81149;#i240;t>e;she;q;0.141563384478
geo020s08a0148v01;0.775695;0.94863;#i210;t>e;geo020s08a0175v01;0.595767;0.81149;#i240;t>e;she;q;0.133746801415
geo020s08a0184v01;0.707643;0.878858;#i249;t>e;geo020s08a0175v01;0.595767;0.81149;#i240;t>e;she;q;0.12838391338
geo020s08a0239v01;0.898617;1.175933;#i320;te;geo020s08a0175v01;0.595767;0.81149;#i240;t>e;she;q;0.157876068296
geo020s08a0006v01;0.956625;1.142602;#i2;t>e;geo020s08a0184v01;0.707643;0.878858;#i249;t>e;she;q;0.106588881566
geo020s08a0013v01;0.553685;0.729623;#i16;t>e;geo020s08a0184v01;0.707643;0.878858;#i249;t>e;she;q;0.129798446787
geo020s08a0042v01;0.883081;1.10189;#i50;t>e;geo020s08a0184v01;0.707643;0.878858;#i249;t>e;she;q;0.136496206732
geo020s08a0048v01;0.839165;1.065137;#i55;t>e;geo020s08a0184v01;0.707643;0.878858;#i249;t>e;she;q;0.101878401647
geo020s08a0106v01;0.743085;0.973033;#i149;te;geo020s08a0184v01;0.707643;0.878858;#i249;t>e;she;q;0.172320996897
geo020s08a0139v01;0.831256;1.062159;#i197;t>e;geo020s08a0184v01;0.707643;0.878858;#i249;t>e;she;q;0.110867500264
geo020s08a0148v01;0.775695;0.94863;#i210;t>e;geo020s08a0184v01;0.707643;0.878858;#i249;t>e;she;q;0.127463877757
geo020s08a0175v01;0.595767;0.81149;#i240;t>e;geo020s08a0184v01;0.707643;0.878858;#i249;t>e;she;q;0.12838391338
geo020s08a0239v01;0.898617;1.175933;#i320;te;geo020s08a0184v01;0.707643;0.878858;#i249;t>e;she;q;0.156210821771
geo020s08a0006v01;0.956625;1.142602;#i2;t>e;geo020s08a0239v01;0.898617;1.175933;#i320;te;she;q;0.157386132573
geo020s08a0013v01;0.553685;0.729623;#i16;t>e;geo020s08a0239v01;0.898617;1.175933;#i320;te;she;q;0.156729531098
geo020s08a0042v01;0.883081;1.10189;#i50;t>e;geo020s08a0239v01;0.898617;1.175933;#i320;te;she;q;0.184637493694
geo020s08a0048v01;0.839165;1.065137;#i55;t>e;geo020s08a0239v01;0.898617;1.175933;#i320;te;she;q;0.156301338431
geo020s08a0106v01;0.743085;0.973033;#i149;te;geo020s08a0239v01;0.898617;1.175933;#i320;te;she;q;0.0871242608724
geo020s08a0139v01;0.831256;1.062159;#i197;t>e;geo020s08a0239v01;0.898617;1.175933;#i320;te;she;q;0.169560217217
geo020s08a0148v01;0.775695;0.94863;#i210;t>e;geo020s08a0239v01;0.898617;1.175933;#i320;te;she;q;0.140359186404
geo020s08a0175v01;0.595767;0.81149;#i240;t>e;geo020s08a0239v01;0.898617;1.175933;#i320;te;she;q;0.157876068296
geo020s08a0184v01;0.707643;0.878858;#i249;t>e;geo020s08a0239v01;0.898617;1.175933;#i320;te;she;q;0.156210821771
geo020s08a0023v01;0.656796;0.913126;#i23;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.132168849709
geo020s08a0057v01;0.774185;0.979869;#i59;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.129891196403
geo020s08a0059v01;0.74669;0.952843;#i61;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.147675929171
geo020s08a0064v01;0.646078;0.841372;#i75;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.138270993664
geo020s08a0068v01;0.814684;1.007574;#i83;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.139220177274
geo020s08a0070v01;0.663168;0.865928;#i86;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.13191521206
geo020s08a0082v01;0.624177;0.806174;#i108;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.148145223403
geo020s08a0084v01;0.632335;0.817321;#i114;pa;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.1151413118
geo020s08a0086v01;0.555576;0.746346;#i121;pa;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.110788680071
geo020s08a0087v01;0.885794;1.091383;#i125;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.137084547231
geo020s08a0098v01;0.697107;0.906689;#i138;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.15491747579
geo020s08a0105v01;0.776023;1.005891;#i146;pa;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.101993342707
geo020s08a0107v01;0.751399;0.94525;#i151;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.143977941687
geo020s08a0115v01;0.95126;1.162241;#i159;pa;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.131651356449
geo020s08a0116v01;0.782357;0.957425;#i162;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.151715042389
geo020s08a0119v01;0.898461;1.140734;#i168;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.130212623169
geo020s08a0120v01;0.588214;0.787455;#i172;pa;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.122226004924
geo020s08a0128v01;0.67874;0.848858;#i185;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.153877328615
geo020s08a0133v01;0.795091;1.001877;#i190;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.150194546244
geo020s08a0137v01;0.711285;0.901406;#i194;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.144929120653
geo020s08a0141v01;0.755768;0.961358;#i198;pa;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.0893546377611
geo020s08a0158v01;0.90654;1.085538;#i223;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.129332806074
geo020s08a0192v01;0.737476;0.920889;#i257;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.146821960232
geo020s08a0194v01;0.658023;0.818327;#i265;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.167631869521
geo020s08a0197v01;0.847269;1.04311;#i271;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.152344798533
geo020s08a0201v01;0.782428;0.980646;#i282;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.146070619112
geo020s08a0203v01;0.693165;0.881949;#i285;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.133341039865
geo020s08a0215v01;0.740317;0.927306;#i297;p>a;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.151393545478
geo020s08a0217v01;0.797378;0.986752;#i305;pa;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.114517143044
geo020s08a0219v01;0.811493;1.035365;#i307;pa;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.104372138176
geo020s08a0240v01;0.831724;1.02012;#i323;pa;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.115154995587
geo020s08a0250v01;0.640772;0.856449;#i328;pa;geo020s08a0008v01;0.749358;0.961481;#i6;pa;she;q;0.128610631001
geo020s08a0008v01;0.749358;0.961481;#i6;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.132168849709
geo020s08a0057v01;0.774185;0.979869;#i59;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.137206837181
geo020s08a0059v01;0.74669;0.952843;#i61;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.149344692002
geo020s08a0064v01;0.646078;0.841372;#i75;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.136500847717
geo020s08a0068v01;0.814684;1.007574;#i83;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.145175973781
geo020s08a0070v01;0.663168;0.865928;#i86;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.126259382018
geo020s08a0082v01;0.624177;0.806174;#i108;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.149344653842
geo020s08a0084v01;0.632335;0.817321;#i114;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.152184363703
geo020s08a0086v01;0.555576;0.746346;#i121;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.140183620352
geo020s08a0087v01;0.885794;1.091383;#i125;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.127726728935
geo020s08a0098v01;0.697107;0.906689;#i138;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.132747486307
geo020s08a0105v01;0.776023;1.005891;#i146;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.148387838558
geo020s08a0107v01;0.751399;0.94525;#i151;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.133318371344
geo020s08a0115v01;0.95126;1.162241;#i159;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.16545452099
geo020s08a0116v01;0.782357;0.957425;#i162;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.160452591872
geo020s08a0119v01;0.898461;1.140734;#i168;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.130548839074
geo020s08a0120v01;0.588214;0.787455;#i172;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.154406675539
geo020s08a0128v01;0.67874;0.848858;#i185;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.148707457114
geo020s08a0133v01;0.795091;1.001877;#i190;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.136776106946
geo020s08a0137v01;0.711285;0.901406;#i194;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.146439071848
geo020s08a0141v01;0.755768;0.961358;#i198;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.136563353757
geo020s08a0158v01;0.90654;1.085538;#i223;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.11065534108
geo020s08a0192v01;0.737476;0.920889;#i257;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.136535671314
geo020s08a0194v01;0.658023;0.818327;#i265;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.168811545607
geo020s08a0197v01;0.847269;1.04311;#i271;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.139590031435
geo020s08a0201v01;0.782428;0.980646;#i282;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.131028268175
geo020s08a0203v01;0.693165;0.881949;#i285;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.126454162459
geo020s08a0215v01;0.740317;0.927306;#i297;p>a;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.14989362811
geo020s08a0217v01;0.797378;0.986752;#i305;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.146090456453
geo020s08a0219v01;0.811493;1.035365;#i307;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.150588339653
geo020s08a0240v01;0.831724;1.02012;#i323;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.142371886789
geo020s08a0250v01;0.640772;0.856449;#i328;pa;geo020s08a0023v01;0.656796;0.913126;#i23;p>a;she;q;0.144484039992
geo020s08a0008v01;0.749358;0.961481;#i6;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.129891196403
geo020s08a0023v01;0.656796;0.913126;#i23;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.137206837181
geo020s08a0059v01;0.74669;0.952843;#i61;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.145955147359
geo020s08a0064v01;0.646078;0.841372;#i75;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.140659824613
geo020s08a0068v01;0.814684;1.007574;#i83;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.141108387951
geo020s08a0070v01;0.663168;0.865928;#i86;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.119591603474
geo020s08a0082v01;0.624177;0.806174;#i108;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.14599681394
geo020s08a0084v01;0.632335;0.817321;#i114;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.136053123736
geo020s08a0086v01;0.555576;0.746346;#i121;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.10695736036
geo020s08a0087v01;0.885794;1.091383;#i125;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.144044429622
geo020s08a0098v01;0.697107;0.906689;#i138;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.151352673975
geo020s08a0105v01;0.776023;1.005891;#i146;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.114278492107
geo020s08a0107v01;0.751399;0.94525;#i151;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.118823773717
geo020s08a0115v01;0.95126;1.162241;#i159;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.143235988365
geo020s08a0116v01;0.782357;0.957425;#i162;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.161484575625
geo020s08a0119v01;0.898461;1.140734;#i168;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.137758094282
geo020s08a0120v01;0.588214;0.787455;#i172;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.130101282818
geo020s08a0128v01;0.67874;0.848858;#i185;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.144155098285
geo020s08a0133v01;0.795091;1.001877;#i190;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.13705077863
geo020s08a0137v01;0.711285;0.901406;#i194;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.149538292285
geo020s08a0141v01;0.755768;0.961358;#i198;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.125977932488
geo020s08a0158v01;0.90654;1.085538;#i223;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.122589916948
geo020s08a0192v01;0.737476;0.920889;#i257;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.121904680657
geo020s08a0194v01;0.658023;0.818327;#i265;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.14734178917
geo020s08a0197v01;0.847269;1.04311;#i271;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.149270744134
geo020s08a0201v01;0.782428;0.980646;#i282;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.145307704364
geo020s08a0203v01;0.693165;0.881949;#i285;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.121924431447
geo020s08a0215v01;0.740317;0.927306;#i297;p>a;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.151422125025
geo020s08a0217v01;0.797378;0.986752;#i305;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.126931772758
geo020s08a0219v01;0.811493;1.035365;#i307;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.132191988872
geo020s08a0240v01;0.831724;1.02012;#i323;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.127067629286
geo020s08a0250v01;0.640772;0.856449;#i328;pa;geo020s08a0057v01;0.774185;0.979869;#i59;p>a;she;q;0.142153080538
geo020s08a0008v01;0.749358;0.961481;#i6;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.147675929171
geo020s08a0023v01;0.656796;0.913126;#i23;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.149344692002
geo020s08a0057v01;0.774185;0.979869;#i59;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.145955147359
geo020s08a0064v01;0.646078;0.841372;#i75;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.100353148261
geo020s08a0068v01;0.814684;1.007574;#i83;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.0862672870547
geo020s08a0070v01;0.663168;0.865928;#i86;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.121566416782
geo020s08a0082v01;0.624177;0.806174;#i108;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.103544814728
geo020s08a0084v01;0.632335;0.817321;#i114;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.13278871473
geo020s08a0086v01;0.555576;0.746346;#i121;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.135581400277
geo020s08a0087v01;0.885794;1.091383;#i125;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.122136980242
geo020s08a0098v01;0.697107;0.906689;#i138;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.1267165482
geo020s08a0105v01;0.776023;1.005891;#i146;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.145132887679
geo020s08a0107v01;0.751399;0.94525;#i151;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.143039438159
geo020s08a0115v01;0.95126;1.162241;#i159;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.133089580219
geo020s08a0116v01;0.782357;0.957425;#i162;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.110268659102
geo020s08a0119v01;0.898461;1.140734;#i168;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.12499579884
geo020s08a0120v01;0.588214;0.787455;#i172;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.130648297078
geo020s08a0128v01;0.67874;0.848858;#i185;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.117955462653
geo020s08a0133v01;0.795091;1.001877;#i190;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.146227040314
geo020s08a0137v01;0.711285;0.901406;#i194;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.110163135372
geo020s08a0141v01;0.755768;0.961358;#i198;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.143296828063
geo020s08a0158v01;0.90654;1.085538;#i223;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.127611555397
geo020s08a0192v01;0.737476;0.920889;#i257;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.134190519014
geo020s08a0194v01;0.658023;0.818327;#i265;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.118083337618
geo020s08a0197v01;0.847269;1.04311;#i271;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.104601888959
geo020s08a0201v01;0.782428;0.980646;#i282;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.0945251377359
geo020s08a0203v01;0.693165;0.881949;#i285;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.123366811613
geo020s08a0215v01;0.740317;0.927306;#i297;p>a;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.101634936723
geo020s08a0217v01;0.797378;0.986752;#i305;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.13933876954
geo020s08a0219v01;0.811493;1.035365;#i307;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.144976143597
geo020s08a0240v01;0.831724;1.02012;#i323;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.14199530458
geo020s08a0250v01;0.640772;0.856449;#i328;pa;geo020s08a0059v01;0.74669;0.952843;#i61;p>a;she;q;0.129200706875
geo020s08a0008v01;0.749358;0.961481;#i6;pa;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.138270993664
geo020s08a0023v01;0.656796;0.913126;#i23;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.136500847717
geo020s08a0057v01;0.774185;0.979869;#i59;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.140659824613
geo020s08a0059v01;0.74669;0.952843;#i61;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.100353148261
geo020s08a0068v01;0.814684;1.007574;#i83;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.0957006688723
geo020s08a0070v01;0.663168;0.865928;#i86;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.10316134158
geo020s08a0082v01;0.624177;0.806174;#i108;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.0957579676675
geo020s08a0084v01;0.632335;0.817321;#i114;pa;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.145488019045
geo020s08a0086v01;0.555576;0.746346;#i121;pa;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.142117814484
geo020s08a0087v01;0.885794;1.091383;#i125;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.117170556876
geo020s08a0098v01;0.697107;0.906689;#i138;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.120546725588
geo020s08a0105v01;0.776023;1.005891;#i146;pa;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.149385408551
geo020s08a0107v01;0.751399;0.94525;#i151;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.120491607515
geo020s08a0115v01;0.95126;1.162241;#i159;pa;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.132495278304
geo020s08a0116v01;0.782357;0.957425;#i162;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.107701692098
geo020s08a0119v01;0.898461;1.140734;#i168;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.115510894164
geo020s08a0120v01;0.588214;0.787455;#i172;pa;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.132110673516
geo020s08a0128v01;0.67874;0.848858;#i185;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.118734664181
geo020s08a0133v01;0.795091;1.001877;#i190;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.139909014004
geo020s08a0137v01;0.711285;0.901406;#i194;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.108532530709
geo020s08a0141v01;0.755768;0.961358;#i198;pa;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.144793206917
geo020s08a0158v01;0.90654;1.085538;#i223;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.121480245679
geo020s08a0192v01;0.737476;0.920889;#i257;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.116456575693
geo020s08a0194v01;0.658023;0.818327;#i265;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.119332455463
geo020s08a0197v01;0.847269;1.04311;#i271;p>a;geo020s08a0064v01;0.646078;0.841372;#i75;p>a;she;q;0.0860424934787
